productId,code,name,value
77149795,publication_date,Ngày xuất bản,2021-02-01 00:00:00
77149795,dimensions,Kích thước,14.5 x 20.5 cm
77149795,dich_gia,Dịch Giả,Khánh Trang
77149795,book_cover,Loại bìa,Bìa mềm
77149795,number_of_page,Số trang,288
77149795,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
77149795,manufacturer,Nhà xuất bản,Nhà Xuất Bản Công Thương
78632968,book_version,Phiên bản sách,Phiên bản thường
78632968,publisher_vn,Công ty phát hành,Ecoblader
78632968,publication_date,Ngày xuất bản,2021-02-01 00:00:00
78632968,dimensions,Kích thước,14 x 20 cm
78632968,dich_gia,Dịch Giả,Nguyễn Hưởng-Nguyễn Hạo Nhiên
78632968,book_cover,Loại bìa,Bìa mềm
78632968,number_of_page,Số trang,120
78632968,manufacturer,Nhà xuất bản,Nhà Xuất Bản Kinh Tế TPHCM
8325629,publisher_vn,Công ty phát hành,NXB Tổng Hợp TP. HCM
8325629,publication_date,Ngày xuất bản,2018-02-01 00:00:00
8325629,dimensions,Kích thước,<p>18 x 25 cm</p>
8325629,book_cover,Loại bìa,Bìa mềm
8325629,number_of_page,Số trang,520
8325629,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tổng hợp TP.HCM
84565498,publisher_vn,Công ty phát hành,NXB Trẻ
84565498,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
84565498,manufacturer,Nhà xuất bản,NXB Trẻ
86267532,publisher_vn,Công ty phát hành,NXB Trẻ
86267532,publication_date,Ngày xuất bản,2021-03-01 00:00:00
86267532,dimensions,Kích thước,13 x 19 cm
86267532,book_cover,Loại bìa,Bìa mềm
86267532,number_of_page,Số trang,308
86267532,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
86267532,manufacturer,Nhà xuất bản,NXB Trẻ
86270918,publisher_vn,Công ty phát hành,NXB Trẻ
86270918,publication_date,Ngày xuất bản,2021-03-01 00:00:00
86270918,dimensions,Kích thước,13 x 19 cm
86270918,book_cover,Loại bìa,Bìa mềm
86270918,number_of_page,Số trang,120
86270918,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
86270918,manufacturer,Nhà xuất bản,NXB Trẻ
86270920,publisher_vn,Công ty phát hành,NXB Trẻ
86270920,publication_date,Ngày xuất bản,2021-03-01 00:00:00
86270920,dimensions,Kích thước,13 x 19 cm
86270920,book_cover,Loại bìa,Bìa mềm
86270920,number_of_page,Số trang,210
86270920,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
86270920,manufacturer,Nhà xuất bản,NXB Trẻ
87391039,book_version,Phiên bản sách,Phiên bản thường
87391039,publisher_vn,Công ty phát hành,NXB Trẻ
87391039,publication_date,Ngày xuất bản,2021-03-01 00:00:00
87391039,dimensions,Kích thước,13 x 19 cm
87391039,book_cover,Loại bìa,Bìa mềm
87391039,number_of_page,Số trang,336
87391039,manufacturer,Nhà xuất bản,NXB Trẻ
90257133,publisher_vn,Công ty phát hành,NXB Trẻ
90257133,publication_date,Ngày xuất bản,2021-04-01 00:00:00
90257133,dimensions,Kích thước,13 x 20.5 cm
90257133,dich_gia,Dịch Giả,Mai Chí Trung
90257133,book_cover,Loại bìa,Bìa mềm
90257133,number_of_page,Số trang,430
90257133,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
90257133,manufacturer,Nhà xuất bản,NXB Trẻ
90328970,book_version,Phiên bản sách,Phiên bản thường
90328970,publisher_vn,Công ty phát hành,Phương Nam Book
90328970,publication_date,Ngày xuất bản,2021-04-15 00:00:00
90328970,dimensions,Kích thước,15.5 x 23.5 cm
90328970,dich_gia,Dịch Giả,Nhóm dịch Khánh An
90328970,book_cover,Loại bìa,Bìa mềm
90328970,number_of_page,Số trang,353
90328970,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
90866359,publisher_vn,Công ty phát hành,NXB Trẻ
90866359,publication_date,Ngày xuất bản,2021-04-15 00:00:00
90866359,dimensions,Kích thước,13 x 19 cm
90866359,book_cover,Loại bìa,Bìa mềm
90866359,number_of_page,Số trang,252
90866359,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
90866359,manufacturer,Nhà xuất bản,NXB Trẻ
91544546,publisher_vn,Công ty phát hành,NXB Trẻ
91544546,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
91544546,manufacturer,Nhà xuất bản,NXB Trẻ
91553053,book_version,Phiên bản sách,Phiên bản thường
91553053,publisher_vn,Công ty phát hành,Nhã Nam
91553053,publication_date,Ngày xuất bản,2021-04-01 00:00:00
91553053,dimensions,Kích thước,17 x 20.5 cm
91553053,dich_gia,Dịch Giả,Thủy tiên
91553053,book_cover,Loại bìa,Bìa mềm
91553053,number_of_page,Số trang,280
91553053,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
92488048,publisher_vn,Công ty phát hành,Quảng Văn
92488048,publication_date,Ngày xuất bản,2021-04-01 00:00:00
92488048,dimensions,Kích thước,13 x 19 cm
92488048,book_cover,Loại bìa,Bìa mềm
92488048,number_of_page,Số trang,192
92488048,manufacturer,Nhà xuất bản,Nhà Xuất Bản Phụ Nữ Việt Nam
94173458,book_version,Phiên bản sách,Phiên bản thường
94173458,publisher_vn,Công ty phát hành,Nhã Nam
94173458,publication_date,Ngày xuất bản,2021-04-01 00:00:00
94173458,dimensions,Kích thước,13 x 20.5 cm
94173458,dich_gia,Dịch Giả,Phạm Hữu Lợi
94173458,book_cover,Loại bìa,Bìa mềm
94173458,number_of_page,Số trang,248
94173458,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
94347312,publisher_vn,Công ty phát hành,NXB Trẻ
94347312,publication_date,Ngày xuất bản,2021-05-01 00:00:00
94347312,dimensions,Kích thước,13 x 19 cm
94347312,book_cover,Loại bìa,Bìa mềm
94347312,number_of_page,Số trang,330
94347312,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
94347312,manufacturer,Nhà xuất bản,NXB Trẻ
94347317,publisher_vn,Công ty phát hành,NXB Trẻ
94347317,publication_date,Ngày xuất bản,2021-05-01 00:00:00
94347317,dimensions,Kích thước,14 x 20 cm
94347317,dich_gia,Dịch Giả,Đinh Ngọc Hưng
94347317,book_cover,Loại bìa,Bìa mềm
94347317,number_of_page,Số trang,540
94347317,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
94347317,manufacturer,Nhà xuất bản,NXB Trẻ
94906643,book_version,Phiên bản sách,Phiên bản thường
94906643,publisher_vn,Công ty phát hành,BIZBOOKS
94906643,publication_date,Ngày xuất bản,2021-04-01 08:56:43
94906643,dimensions,Kích thước,24 x 16 x 0.5 cm
94906643,book_cover,Loại bìa,Bìa mềm
94906643,number_of_page,Số trang,520
94906643,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hồng Đức
96649478,book_version,Phiên bản sách,Phiên bản thường
96649478,publisher_vn,Công ty phát hành,First News - Trí Việt
96649478,publication_date,Ngày xuất bản,2021-05-01 00:00:00
96649478,dimensions,Kích thước,14.5 x 20.5 cm
96649478,dich_gia,Dịch Giả,Bích Nga+Ngọc Sáu+Hoa Phượng
96649478,book_cover,Loại bìa,Bìa mềm
96649478,number_of_page,Số trang,200
96649478,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thanh Niên
9810500,publisher_vn,Công ty phát hành,NXB Trẻ
9810500,publication_date,Ngày xuất bản,2019-01-01 00:00:00
9810500,dimensions,Kích thước,14 x 20
9810500,book_cover,Loại bìa,Bìa mềm
9810500,number_of_page,Số trang,432
9810500,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
98740795,publisher_vn,Công ty phát hành,Phương Nam Book
98740795,publication_date,Ngày xuất bản,2021-05-01 00:00:00
98740795,dimensions,Kích thước,15.5 x 23.5 cm
98740795,dich_gia,Dịch Giả,NY
98740795,book_cover,Loại bìa,Bìa mềm
98740795,number_of_page,Số trang,332
98740795,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
10227722,publisher_vn,Công ty phát hành,NXB Trẻ
10227722,dimensions,Kích thước,13 x 19 cm
10227722,book_cover,Loại bìa,Bìa mềm
10227722,number_of_page,Số trang,192
10227722,manufacturer,Nhà xuất bản,NXB Trẻ
104074997,book_version,Phiên bản sách,Phiên bản thường
104074997,publisher_vn,Công ty phát hành,Saigon Books
104074997,publication_date,Ngày xuất bản,2021-06-01 00:00:00
104074997,dimensions,Kích thước,14 x 21.5 cm
104074997,dich_gia,Dịch Giả,Bùi Thị Ngọc Hương
104074997,book_cover,Loại bìa,Bìa mềm
104074997,number_of_page,Số trang,293
104074997,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
10866297,book_version,Phiên bản sách,Phiên bản thường
10866297,publisher_vn,Công ty phát hành,NXB Trẻ
10866297,publication_date,Ngày xuất bản,2019-02-01 00:00:00
10866297,dimensions,Kích thước,15.5 x 23 cm
10866297,dich_gia,Dịch Giả,"Nguyễn Dương Hiếu, Nguyễn Phúc Hoàng"
10866297,book_cover,Loại bìa,Bìa mềm
10866297,number_of_page,Số trang,340
10866297,manufacturer,Nhà xuất bản,NXB Trẻ
110112108,book_version,Phiên bản sách,Phiên bản thường
110112108,publisher_vn,Công ty phát hành,Alpha Books
110112108,publication_date,Ngày xuất bản,2021-07-03 10:36:56
110112108,dimensions,Kích thước,20.5 x 13 cm
110112108,dich_gia,Dịch Giả,"Vũ Lê Mỹ Hạnh, Mai Thanh Hương"
110112108,book_cover,Loại bìa,Bìa mềm
110112108,number_of_page,Số trang,360
110112108,manufacturer,Nhà xuất bản,Nhà Xuất Bản Công Thương
11221400,publisher_vn,Công ty phát hành,First News - Trí Việt
11221400,publication_date,Ngày xuất bản,2019-02-01 00:00:00
11221400,book_cover,Loại bìa,Bìa mềm
11221400,number_of_page,Số trang,216
11221400,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
12138656,publisher_vn,Công ty phát hành,Alphabooks
12138656,publication_date,Ngày xuất bản,2019-03-01 00:00:00
12138656,dimensions,Kích thước,16 x 24 cm
12138656,dich_gia,Dịch Giả,Kim Phúc
12138656,book_cover,Loại bìa,Bìa mềm
12138656,number_of_page,Số trang,560
12138656,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
125737966,book_version,Phiên bản sách,Phiên bản thường
125737966,publisher_vn,Công ty phát hành,Pandabooks
125737966,publication_date,Ngày xuất bản,2021-04-09 14:44:46
125737966,dimensions,Kích thước,20.5 x 14.5 cm
125737966,edition,Phiên bản,Thông Thường
125737966,dich_gia,Dịch Giả,Đỗ Hoàng Lan
125737966,book_cover,Loại bìa,Bìa mềm
125737966,number_of_page,Số trang,212
125737966,manufacturer,Nhà xuất bản,Nhà Xuất Bản Lao Động
14684312,publisher_vn,Công ty phát hành,NXB Trẻ
14684312,publication_date,Ngày xuất bản,2019-04-01 00:00:00
14684312,dimensions,Kích thước,13 x 19 cm
14684312,dich_gia,Dịch Giả,Trần Thị Ngân Tuyến
14684312,book_cover,Loại bìa,Bìa mềm
14684312,number_of_page,Số trang,352
14684312,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
147999778,book_version,Phiên bản sách,Phiên bản thường
147999778,publisher_vn,Công ty phát hành,First News - Trí Việt
147999778,publication_date,Ngày xuất bản,2021-12-01 00:00:00
147999778,dimensions,Kích thước,16 x 24 cm
147999778,dich_gia,Dịch Giả,Phạm Hồng Phương
147999778,book_cover,Loại bìa,Bìa cứng
147999778,number_of_page,Số trang,512
147999778,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
150269635,publisher_vn,Công ty phát hành,Thiên Minh Book
150269635,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
150838230,book_version,Phiên bản sách,Phiên bản thường
150838230,publisher_vn,Công ty phát hành,Sunbook
150838230,publication_date,Ngày xuất bản,2021-12-01 00:00:00
150838230,dimensions,Kích thước,15 x 20.5 cm
150838230,dich_gia,Dịch Giả,Hồ Vũ Thanh Phong
150838230,book_cover,Loại bìa,Bìa mềm
150838230,number_of_page,Số trang,400
150838230,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
152743069,book_version,Phiên bản sách,Phiên bản thường
152743069,publisher_vn,Công ty phát hành,Thái Hà
152743069,publication_date,Ngày xuất bản,2021-12-01 00:00:00
152743069,dimensions,Kích thước,15.5 x 24 cm
152743069,dich_gia,Dịch Giả,"Tác Giả: Nguyễn Thành Nam, Phan Phương Đạt, Lê Đình Lộc, Nông Thị Bích Vân, Nguyễn Thu Huệ"
152743069,book_cover,Loại bìa,Bìa mềm
152743069,number_of_page,Số trang,480
152743069,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hà Nội
153045603,book_version,Phiên bản sách,Phiên bản thường
153045603,publisher_vn,Công ty phát hành,First News - Trí Việt
153045603,publication_date,Ngày xuất bản,2021-12-12 00:00:00
153045603,dimensions,Kích thước,13 x 20.5 cm
153045603,dich_gia,Dịch Giả,Nguyên Chương
153045603,book_cover,Loại bìa,Bìa mềm
153045603,number_of_page,Số trang,116
153045603,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tổng hợp TP.HCM
154938614,book_version,Phiên bản sách,Phiên bản thường
154938614,publisher_vn,Công ty phát hành,NXB Trẻ
154938614,publication_date,Ngày xuất bản,2021-12-01 00:00:00
154938614,dimensions,Kích thước,14.5 x 20.5 cm
154938614,dich_gia,Dịch Giả,Trần Thị Ngân Tuyến
154938614,book_cover,Loại bìa,Bìa mềm
154938614,number_of_page,Số trang,558
154938614,manufacturer,Nhà xuất bản,NXB Trẻ
155463025,book_version,Phiên bản sách,Phiên bản thường
155463025,publisher_vn,Công ty phát hành,First News - Trí Việt
155463025,publication_date,Ngày xuất bản,2022-01-01 00:00:00
155463025,dimensions,Kích thước,16 x 24 cm
155463025,dich_gia,Dịch Giả,Vương Bảo Long
155463025,book_cover,Loại bìa,Bìa mềm
155463025,number_of_page,Số trang,504
155463025,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tổng hợp TP.HCM
1565657,publisher_vn,Công ty phát hành,NXB Trẻ
1565657,publication_date,Ngày xuất bản,2018-03-03 00:00:00
1565657,dimensions,Kích thước,13 x 20.5 cm
1565657,dich_gia,Dịch Giả,Võ Công Hùng
1565657,book_cover,Loại bìa,Bìa mềm
1565657,number_of_page,Số trang,488
1565657,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
161426354,book_version,Phiên bản sách,Phiên bản thường
161426354,publisher_vn,Công ty phát hành,NXB Trẻ
161426354,publication_date,Ngày xuất bản,2022-02-02 00:00:00
161426354,dimensions,Kích thước,15.5 x 23 cm
161426354,dich_gia,Dịch Giả,Trần Thị Ngân Tuyến
161426354,book_cover,Loại bìa,Bìa mềm
161426354,number_of_page,Số trang,406
161426354,manufacturer,Nhà xuất bản,NXB Trẻ
1681473,publisher_vn,Công ty phát hành,NXB Trẻ
1681473,publication_date,Ngày xuất bản,2018-03-23 09:22:42
1681473,dimensions,Kích thước,<p>15.5 x 23 cm</p>
1681473,dich_gia,Dịch Giả,"Nguyễn Dương Hiếu, Đặng Bích Hằng"
1681473,book_cover,Loại bìa,Bìa mềm
1681473,number_of_page,Số trang,692
1681473,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
168283405,book_version,Phiên bản sách,Phiên bản thường
168283405,publisher_vn,Công ty phát hành,Bách Việt
168283405,publication_date,Ngày xuất bản,2022-03-01 00:00:00
168283405,dimensions,Kích thước,16 x 24 cm
168283405,dich_gia,Dịch Giả,Hồ Ngọc Minh
168283405,book_cover,Loại bìa,Bìa mềm
168283405,number_of_page,Số trang,532
168283405,manufacturer,Nhà xuất bản,Nhà Xuất Bản Lao Động
168293266,book_version,Phiên bản sách,Phiên bản thường
168293266,publisher_vn,Công ty phát hành,Bách Việt
168293266,publication_date,Ngày xuất bản,2022-03-03 00:00:00
168293266,dimensions,Kích thước,16 x 24 cm
168293266,dich_gia,Dịch Giả,Đặng Hồng Quân
168293266,book_cover,Loại bìa,Bìa mềm
168293266,number_of_page,Số trang,632
168293266,manufacturer,Nhà xuất bản,Nhà Xuất Bản Lao Động
170345811,book_version,Phiên bản sách,Phiên bản thường
170345811,publisher_vn,Công ty phát hành,Thái Hà
170345811,publication_date,Ngày xuất bản,2022-02-02 00:00:00
170345811,dimensions,Kích thước,18.7 x 23.5 cm
170345811,dich_gia,Dịch Giả,Khánh Trang
170345811,book_cover,Loại bìa,Bìa mềm
170345811,number_of_page,Số trang,429
170345811,manufacturer,Nhà xuất bản,Nhà Xuất Bản Công Thương
170706974,publisher_vn,Công ty phát hành,Alphabooks
170706974,publication_date,Ngày xuất bản,2022-03-01 00:00:00
170706974,dimensions,Kích thước,13x20.5cm
170706974,dich_gia,Dịch Giả,Alphabooks
170706974,book_cover,Loại bìa,Bìa mềm
170706974,number_of_page,Số trang,444
170706974,manufacturer,Nhà xuất bản,Nhà Xuất Bản Lao Động
170708223,book_version,Phiên bản sách,Phiên bản thường
170708223,publisher_vn,Công ty phát hành,Alphabooks
170708223,publication_date,Ngày xuất bản,2022-03-03 00:00:00
170708223,dimensions,Kích thước,13 x 20.5 cm
170708223,dich_gia,Dịch Giả,Đức Anh
170708223,book_cover,Loại bìa,Bìa mềm
170708223,number_of_page,Số trang,248
170708223,manufacturer,Nhà xuất bản,Nhà Xuất Bản Khoa học và Kỹ thuật
176591074,publisher_vn,Công ty phát hành,CÔNG TY TNHH PHAN LỆ & FRIENDS
176591074,manufacturer,Nhà xuất bản,Nhà Xuất Bản Đà Nẵng
177234518,publisher_vn,Công ty phát hành,Công Ty TNHH Sách Và Truyền Thông Việt Nam
177234518,publication_date,Ngày xuất bản,2022-03-31 22:03:38
177234518,book_cover,Loại bìa,Bìa mềm
177234518,number_of_page,Số trang,600
177234518,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
178294073,Organization_address,Địa chỉ tổ chức chịu trách nhiệm về hàng hóa,"Gold Star Building 217/4 Nơ Trang Long, Phường 12, Quận Bình Thạnh, TPHCM"
178294073,Organization_name,Tên đơn vị/tổ chức chịu trách nhiệm về hàng hóa,Công ty TNHH FinFin
178294073,publisher_vn,Công ty phát hành,Công ty TNHH FinFin
178294073,publication_date,Ngày xuất bản,2022-05-19 00:00:00
178294073,dich_gia,Dịch Giả,Mạc An - Khưu Bảo Khánh - Dương Huy
178294073,book_cover,Loại bìa,Bìa cứng
178294073,number_of_page,Số trang,288
178294073,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thanh Niên
181770296,publisher_vn,Công ty phát hành,Dimi Book
181770296,publication_date,Ngày xuất bản,2022-04-06 13:08:16
181770296,book_cover,Loại bìa,Bìa mềm
181770296,number_of_page,Số trang,252
181770296,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hồng Đức - Hội Luật Gia Việt Nam
181938702,publisher_vn,Công ty phát hành,NXB Trẻ
181938702,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
181938702,manufacturer,Nhà xuất bản,NXB Trẻ
186286187,book_version,Phiên bản sách,Phiên bản thường
186286187,publisher_vn,Công ty phát hành,NXB Trẻ
186286187,publication_date,Ngày xuất bản,2022-06-06 00:00:00
186286187,dimensions,Kích thước,10 x 14.5 cm
186286187,dich_gia,Dịch Giả,Nguyễn Minh Thiên Kim
186286187,book_cover,Loại bìa,Bìa mềm
186286187,number_of_page,Số trang,178
186286187,manufacturer,Nhà xuất bản,NXB Trẻ
192125806,book_version,Phiên bản sách,Phiên bản thường
192125806,publisher_vn,Công ty phát hành,NXB Trẻ
192125806,publication_date,Ngày xuất bản,2022-08-01 00:00:00
192125806,dimensions,Kích thước,14 x 20 cm
192125806,dich_gia,Dịch Giả,Nguyễn Thị Kim Linh
192125806,book_cover,Loại bìa,Bìa mềm
192125806,number_of_page,Số trang,228
192125806,manufacturer,Nhà xuất bản,NXB Trẻ
1938895,publisher_vn,Công ty phát hành,Alphabooks
1938895,publication_date,Ngày xuất bản,2018-01-01 00:00:00
1938895,dimensions,Kích thước,15 x 15 cm
1938895,dich_gia,Dịch Giả,Cẩm Chi
1938895,book_cover,Loại bìa,Bìa mềm
1938895,number_of_page,Số trang,222
1938895,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
193916024,book_version,Phiên bản sách,Phiên bản thường
193916024,publisher_vn,Công ty phát hành,Bách Việt
193916024,publication_date,Ngày xuất bản,2022-08-01 00:00:00
193916024,dimensions,Kích thước,24 x 16 x 2.4 cm
193916024,dich_gia,Dịch Giả,Lê Đình Chi
193916024,book_cover,Loại bìa,Bìa mềm
193916024,number_of_page,Số trang,604
193916024,manufacturer,Nhà xuất bản,Nhà Xuất Bản Lao Động
194960744,book_version,Phiên bản sách,Phiên bản thường
194960744,publisher_vn,Công ty phát hành,NXB Trẻ
194960744,publication_date,Ngày xuất bản,2022-08-22 00:00:00
194960744,dimensions,Kích thước,15 x 20.5 cm
194960744,dich_gia,Dịch Giả,Trần Thị Ngân Tuyến
194960744,book_cover,Loại bìa,Bìa mềm
194960744,number_of_page,Số trang,464
194960744,manufacturer,Nhà xuất bản,NXB Trẻ
195801645,book_version,Phiên bản sách,Phiên bản thường
195801645,publisher_vn,Công ty phát hành,NXB Trẻ
195801645,publication_date,Ngày xuất bản,2022-08-08 00:00:00
195801645,dimensions,Kích thước,13 x 20.5 cm
195801645,dich_gia,Dịch Giả,Nguyễn Đỗ An Nhiên
195801645,book_cover,Loại bìa,Bìa mềm
195801645,number_of_page,Số trang,168
195801645,manufacturer,Nhà xuất bản,NXB Trẻ
199030585,book_version,Phiên bản sách,Phiên bản thường
199030585,publisher_vn,Công ty phát hành,Thái Hà
199030585,publication_date,Ngày xuất bản,2022-09-01 00:00:00
199030585,dimensions,Kích thước,15.5 x 22 cm
199030585,dich_gia,Dịch Giả,Kiều Anh Tú
199030585,book_cover,Loại bìa,Bìa mềm
199030585,number_of_page,Số trang,344
199030585,manufacturer,Nhà xuất bản,Nhà Xuất Bản Lao Động
203883775,book_version,Phiên bản sách,Phiên bản thường
203883775,publisher_vn,Công ty phát hành,Viện Quản lý PACE
203883775,publication_date,Ngày xuất bản,2022-11-11 00:00:00
203883775,dimensions,Kích thước,15 x 23 cm
203883775,dich_gia,Dịch Giả,Nguyễn Thị Thanh Trúc và Lê Hồng Vân
203883775,book_cover,Loại bìa,Bìa mềm
203883775,number_of_page,Số trang,372
203883775,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tổng hợp TP.HCM
204806201,book_version,Phiên bản sách,Phiên bản thường
204806201,publisher_vn,Công ty phát hành,Bách Việt
204806201,publication_date,Ngày xuất bản,2022-11-11 00:00:00
204806201,dimensions,Kích thước,16 x 24 cm
204806201,dich_gia,Dịch Giả,Đặng Hồng Quân
204806201,book_cover,Loại bìa,Bìa mềm
204806201,number_of_page,Số trang,684
204806201,manufacturer,Nhà xuất bản,Nhà Xuất Bản Lao Động
205010302,book_version,Phiên bản sách,Phiên bản thường
205010302,publisher_vn,Công ty phát hành,Thái Hà
205010302,publication_date,Ngày xuất bản,2022-10-01 00:00:00
205010302,dimensions,Kích thước,13 x 20.5 cm
205010302,dich_gia,Dịch Giả,Quỳnh Lê
205010302,book_cover,Loại bìa,Bìa mềm
205010302,number_of_page,Số trang,236
205010302,manufacturer,Nhà xuất bản,Nhà Xuất Bản Lao Động
205808261,publisher_vn,Công ty phát hành,Bách Việt
205808261,manufacturer,Nhà xuất bản,Nhà Xuất Bản Lao Động
206840682,book_version,Phiên bản sách,Phiên bản thường
206840682,publisher_vn,Công ty phát hành,Nhã Nam
206840682,publication_date,Ngày xuất bản,2022-12-12 00:00:00
206840682,dimensions,Kích thước,14 x 20.5 cm
206840682,dich_gia,Dịch Giả,Hường Hà
206840682,book_cover,Loại bìa,Bìa mềm
206840682,number_of_page,Số trang,559
206840682,manufacturer,Nhà xuất bản,Nhà Xuất Bản Phụ Nữ
207968695,book_version,Phiên bản sách,Phiên bản thường
207968695,publisher_vn,Công ty phát hành,Nhã Nam
207968695,dimensions,Kích thước,20.5 x 14 cm
207968695,dich_gia,Dịch Giả,Trần Trọng Hải MInh
207968695,book_cover,Loại bìa,Bìa mềm
207968695,number_of_page,Số trang,367
207968695,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
212356656,book_version,Phiên bản sách,Phiên bản thường
212356656,publisher_vn,Công ty phát hành,1980 Books
212356656,publication_date,Ngày xuất bản,2022-12-12 00:00:00
212356656,dimensions,Kích thước,13 x 20.5 cm
212356656,dich_gia,Dịch Giả,Hương Nghi
212356656,book_cover,Loại bìa,Bìa mềm
212356656,number_of_page,Số trang,384
212356656,manufacturer,Nhà xuất bản,Nhà Xuất Bản Công Thương
214186191,book_version,Phiên bản sách,Phiên bản thường
214186191,publisher_vn,Công ty phát hành,Alphabooks
214186191,publication_date,Ngày xuất bản,2023-01-01 00:00:00
214186191,dimensions,Kích thước,13.0 x 20.5 cm
214186191,dich_gia,Dịch Giả,Diệu Ngọc
214186191,book_cover,Loại bìa,Bìa mềm
214186191,number_of_page,Số trang,348
214186191,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
22634335,publisher_vn,Công ty phát hành,1980 Books
22634335,publication_date,Ngày xuất bản,2019-07-01 00:00:00
22634335,dimensions,Kích thước,13 x 20 cm
22634335,dich_gia,Dịch Giả,Đỗ Hoàng Lan
22634335,book_cover,Loại bìa,Bìa mềm
22634335,number_of_page,Số trang,300
22634335,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
2316649,publisher_vn,Công ty phát hành,Alphabooks
2316649,publication_date,Ngày xuất bản,2018-05-25 00:00:00
2316649,dimensions,Kích thước,16 x 24 cm
2316649,dich_gia,Dịch Giả,Trần Thảo Lam
2316649,book_cover,Loại bìa,Bìa mềm
2316649,number_of_page,Số trang,272
2316649,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
243090202,book_version,Phiên bản sách,Phiên bản thường
243090202,publisher_vn,Công ty phát hành,Thái Hà
243090202,publication_date,Ngày xuất bản,2023-02-01 00:00:00
243090202,dimensions,Kích thước,14.5 x 20.5 cm
243090202,dich_gia,Dịch Giả,Hoài Nam
243090202,book_cover,Loại bìa,Bìa mềm
243090202,number_of_page,Số trang,291
243090202,manufacturer,Nhà xuất bản,Nhà Xuất Bản Công Thương
249178401,publisher_vn,Công ty phát hành,Công ty TNHH Truyền Thông Giver
249178401,book_cover,Loại bìa,Bìa mềm
249178401,number_of_page,Số trang,256
249178401,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
24984581,publisher_vn,Công ty phát hành,Huy Hoàng Bookstore
24984581,publication_date,Ngày xuất bản,2019-07-01 00:00:00
24984581,dimensions,Kích thước,"13,5 x 20,5 cm"
24984581,book_cover,Loại bìa,Bìa mềm
24984581,number_of_page,Số trang,276
24984581,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
2542273,publisher_vn,Công ty phát hành,Alphabooks
2542273,dimensions,Kích thước,14 x 20.5 cm
2542273,dich_gia,Dịch Giả,Trần Cung
2542273,book_cover,Loại bìa,Bìa mềm
2542273,number_of_page,Số trang,582
